1, 80.56
2, 84.62
3, 87.47
4, 90.28
5, 89.54
6, 90
7, 89.23
8, 89.64
9, 90.92
10, 91.28
11, 89.56
12, 91.64
13, 90.78
14, 91.54
15, 88.31
16, 90.93
17, 90.09
18, 92.22
19, 91.83
20, 90.77
21, 92.38
22, 92.37
23, 92.17
24, 91.96
25, 87.91
26, 91.26
27, 92.6
28, 91.34
29, 90.43
30, 88.43
31, 92.41
32, 91.08
33, 92.73
34, 91.95
35, 92.29
36, 89.74
37, 90.96
38, 91.8
39, 90.52
40, 92.13
